dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
nprs44	440	2	4	0.993579539920989	10	264	109	1.0	7.82739896373057	3	212	48	1.0	2.3447875647668392
nprs44	440	2	5	0.9103396097120341	13	334	33	0.9942383419689119	4.6533471502590675	3	254	33	0.9942383419689119	2.0860518134715025
nprs44	440	2	6	0.9120962749854227	14	328	109	1.0	7.68099481865285	5	260	45	1.0	2.127875647668394
nprs44	440	2	7	0.8858744434019562	18	436	60	1.0	6.049492227979274	7	352	60	1.0	2.7075647668393783
nprs44	440	2	8	0.8795783466650078	28	678	57	0.9832953367875648	7.350217616580311	5	500	57	0.9832953367875648	2.93819689119171
nprs44	440	2	9	0.8684080821510684	23	656	79	1.0	7.766134715025907	5	520	73	1.0	2.866860103626943
nprs44	440	2	10	0.8615949301676139	26	844	100	0.9942383419689119	8.369077720207255	5	680	100	0.9942383419689119	3.299896373056995
nprs44	440	2	12	0.8502667811241393	32	936	103	0.9978445595854922	8.668974093264248	5	738	103	0.9978445595854922	3.603564766839378
nprs44	440	4	2	1.2448730558006291	173	7136	36	1.0	21.632290155440415	29	5952	28	1.0	2.037761658031088
nprs44	440	4	3	0.9751077303424838	75	2508	35	0.9997512953367875	8.62520207253886	10	1952	28	0.9997512953367875	2.4659067357512954
nprs44	440	4	4	0.947695397464211	181	7668	46	1.0	22.37181347150259	21	6348	46	1.0	2.2214300518134715
nprs44	440	4	5	0.9126351114202873	225	8532	44	1.0	21.231129533678757	30	6912	44	1.0	2.3202072538860103
nprs44	440	4	6	0.8873506311997444	254	10128	33	1.0	24.11560621761658	34	8308	33	1.0	2.2988186528497407
nprs44	440	4	7	0.8745603195866636	348	12900	23	0.9997927461139896	28.05583419689119	18	10172	17	0.9997927461139896	2.2173264248704663
nprs44	440	4	8	0.8610236051671255	372	13924	22	0.9995440414507772	28.462259067357515	17	10988	22	0.9995440414507772	2.7642694300518134
nprs44	440	4	9	0.8526703257295216	435	16072	23	0.9997512953367875	31.09662176165803	23	12664	23	0.9997512953367875	2.60120207253886
nprs44	440	4	10	0.8445995378810461	483	17784	24	0.9999170984455958	32.03353367875648	20	13896	24	0.9999170984455958	2.331481865284974
nprs44	440	4	12	0.8343580458014458	584	21404	17	0.9997098445595854	34.97015544041451	25	16652	17	0.9997098445595854	2.803357512953368
nprs44	440	6	2	1.2066308308739733	342	18744	24	0.9984248704663212	28.40016580310881	15	15168	21	0.9984248704663212	2.618860103626943
nprs44	440	6	3	0.9813737214075178	196	11150	34	1.0	16.147523316062177	29	9286	34	1.0	2.1179689119170986
nprs44	440	6	4	0.9336688520772016	388	21502	21	0.9958549222797928	27.737740932642488	21	17368	13	0.9958549222797928	2.3888497409326424
nprs44	440	6	5	0.9004226427246671	469	26918	23	0.9995025906735752	27.64982383419689	28	21718	23	0.9995025906735752	2.327419689119171
nprs44	440	6	6	0.878570498972195	469	30290	14	0.9973886010362695	25.480621761658032	30	25122	14	0.9973886010362695	2.0523523316062176
nprs44	440	6	7	0.861319364958159	575	36200	14	0.9991709844559585	27.37637305699482	34	29642	14	0.9991709844559585	1.8449326424870467
nprs44	440	6	8	0.8501360943897492	499	39074	8	0.9977616580310881	22.67759585492228	33	33394	6	0.9977616580310881	1.6727461139896374
nprs44	440	6	9	0.8403482903386771	472	42274	6	0.9950259067357513	19.77181347150259	36	36764	4	0.9950259067357513	1.5751709844559585
nprs44	440	6	10	0.83289150529804	449	45846	5	0.9806424870466321	18.480829015544042	36	40634	5	0.9806424870466321	1.537658031088083
nprs44	440	6	12	0.8220267948871325	333	51306	4	0.9892642487046632	12.88281865284974	38	47582	4	0.9892642487046632	1.4590673575129534
nprs44	440	8	2	1.1776569126916256	645	43980	14	0.9998756476683938	38.29355440414508	25	34692	14	0.9998756476683938	2.500683937823834
nprs44	440	8	3	0.9809061014957934	333	29908	52	1.0	25.612352331606218	32	25432	52	1.0	2.189844559585492
nprs44	440	8	4	0.9167769948997913	666	52632	11	0.9994611398963731	34.153533678756475	27	42760	11	0.9994611398963731	1.900020725388601
nprs44	440	8	5	0.8931740488622548	485	59016	10	0.9975544041450777	21.067896373056996	36	51636	10	0.9975544041450777	1.816663212435233
nprs44	440	8	6	0.8671613508630895	454	66384	6	0.9833367875647668	19.508476683937825	39	59608	4	0.9833367875647668	1.6687668393782384
nprs44	440	8	7	0.850816387493136	286	72500	4	0.974341968911917	10.933471502590674	43	68444	3	0.974341968911917	1.6050155440414509
nprs44	440	8	8	0.8388367432181796	187	78296	4	0.9302797927461139	7.111834196891191	40	75816	3	0.9302797927461139	1.4744455958549223
nprs44	440	8	9	0.8292154276543139	132	84840	3	0.8923937823834197	4.927088082901554	42	83312	3	0.8923937823834197	1.5444559585492228
nprs44	440	8	10	0.8216114062760442	66	90616	3	0.7771191709844559	2.425036269430052	36	90112	2	0.7771191709844559	1.28559585492228
nprs44	440	8	12	0.8099515882505273	19	103328	2	0.39539896373056993	0.6601036269430052	17	103296	2	0.39539896373056993	0.5868186528497409
nprs44	440	10	2	1.1953034280676524	398	40886	9	0.9997098445595854	19.000911917098446	33	33838	9	0.9997098445595854	2.030383419689119
